	xmlid	date	title	author	roman
2081	5859030.xml	1799	Épître aux détracteurs des femmes, lue dans la séance publique de la Société des belles-lettres, le 23 fructidor an 7, par le citoyen Dusausoir,... suivie du Portrait de l'homme, stances	Dusausoir	other
428	5855102.xml	1799	Le Valet de deux maîtres, opéra-comique en 1 acte en prose [d'après Goldoni], par F. Royer, musique de F. Devienne... [Paris, Feydeau, 12 brumaire an VIII.]	Goldoni	other
451	6270078.xml	1799	Histoire du Directoire constitutionnel, comparée à celle du gouvernement qui lui a succédé jusqu'au 30 prairial an 7	Carnot-Feulins	other
509	5745538.xml	1799	Le juge bienfaisant	Puységur	other
2068	5538920.xml	1799	Les mariniers de Saint-Cloud, im-promptu	Sewrin	other
272	5487371.xml	1799	Entretien politique sur la situation actuelle de la France, et sur les plans du nouveau gouvernement	Jullien	other
589	6269610.xml	1799	Mortier-Duparc, représentant du peuple, député de la Sarthe, à ses collègues du même département sur l'une des calamités qui affligent le département de la Sarthe et le désir d'y apporter remède	Mortier-Duparc	other
2029	5425400.xml	1799	Le défenseur de la philosophie, ou Réponse à quelques satires dirigées contre la fin du XVIIIe siècle — Année 8	Cubières-Palmézeaux	other
8906	6303290.xml	1799	Pièces officielles concernant l'assassinat commis sur les ministres français au Congrès de paix, à Rastadt, le 9 floréal an VII	A-UNKNOWN	other
2026	5780400.xml	1799	Notice historique sur Préville,... par Dazincourt,... lue au Lycée le 19 nivôse an VIII	Dazincourt 	other
633	5809717.xml	1799	Obsèques du citoyen Porché, administrateur municipal du 5e arrondissement... le 23 pluviôse an VII...	A-UNKNOWN	other
634	5451717.xml	1799	Ma vocation	Coupé de Saint-Donat	other
1928	6262636.xml	1799	Réflexions sur la catastrophe des ministres de la république française à Rastadt	A-UNKNOWN	other
680	6269129.xml	1799	Aurons-nous la paix ? Ne l'aurons-nous pas ?	A-UNKNOWN	other
8972	6269397.xml	1799	Le Charlatanisme politique, ou Ce qu'en langue révolutionnaire on appelle sauver la patrie	A-UNKNOWN	other
1924	5613636.xml	1799	Notice sur la vie de Joubert, général en chef de l'armée d'Italie, lue dans la séance du lycée libre de Rouen, le 1er brumaire an VIII, par Ph.-J.-É.-Vt Guilbert	Guilbert	other
1894	6508731.xml	1799	Pièces diverses relatives aux opérations militaires et politiques du général Bonaparte — Seconde partie	A-UNKNOWN	other
591	5724257.xml	1799	Discours sur l'origine des gouvernemens et des artisans de la dépravation des hommes	A-UNKNOWN	other
1397	5790365.xml	1799	Un Mot sur les colonies françaises et particulièrement sur Saint-Domingue, par le citoyen Deaubonneau	Deaubonneau	other
8553	6261472.xml	1799	Les Grands et les fripons au pilori, ou Guillaume Deynes	Deyne	other
2774	5626120.xml	1799	Le C. Mirbeck demande la place de juge vacante au Tribunal de cassation...	Mirbeck	other
6614	5623103.xml	1799	Le tribun des Alpes	Chastel	other
6681	6412864.xml	1799	Observations sur la division hydrographique du globe et changements proposés dans la nomenclature générale et particulière de l'hydrographie... Application du système métrique décimal à l'hydrographie et aux calculs de la navigation... par C.-P. Claret Fleurieu,... 2e édition	Fleurieu	other
6687	6269813.xml	1799	Des scissions, et des principes à suivre par le Corps législatif dans le jugement qui lui est délégué de la validité des élections	Laussat	other
6705	6270987.xml	1799	Aspect de la France, actuellement, et depuis dix mois, dans un péril qui s'accroît de plus en plus, jusqu'à l'an VIII, par les sourds attentats directoriaux, sans que les Corps législatifs se déterminent d'obéir aux adresses rigoureuses des départemens pour le salut public	Le Prévôt de Beaumont	other
6781	6269643.xml	1799	Procès-verbal de la fête funéraire en mémoire des plénipotentiaires français, assassinés à Rastadt, célébrée, le 20 prairial, dans la commune de Poitiers	A-UNKNOWN	other
6854	6279983.xml	1799	Code de législation française	Goupy de Morville	other
6596	6313190.xml	1799	Observations sur le rapport fait au Conseil des Cinq-Cents	Belzais de Courménil	other
6878	5629537.xml	1799	Instruction sur les nouvelles mesures de longueur, de surface et de solidité contenant la méthode de réduire ces différentes espèces de grandeur en mesures nouvelles, avec plusieurs tables de comparaison, précédées des notions de calcul décimal, nécessaires pour faire facilement les réductions	A-UNKNOWN	other
6925	6394077.xml	1799	Encore un tableau de Paris	Henrion	other
6967	5820447.xml	1799	Manuel des adjudants-généraux et des adjoints employés dans les états-majors divisionnaires des armées	Thiébault	other
7037	6366798.xml	1799	Description anatomique d'une tête humaine extraordinaire	Jadelot	other
8639	5626336.xml	1799	Pétition et observation sur les cautionnements adressés aux consuls, par Mittié père,...	Mittié	other
7042	6267798.xml	1799	Notice sur la conspiration de l'an V	A-UNKNOWN	other
7061	5746236.xml	1799	Adèle, ou les Métamorphoses, comédie en 1 acte et en prose, mêlée de vaudevilles par le C. L.-P. Ségur l'aîné. [Paris, Vaudeville, 14 frimaire an VIII.]	Ségur	other
6889	5603540.xml	1799	Observations sur les lois maritimes, dans leur rapport avec le Code civil	Granié	other
7075	5745606.xml	1799	Les tentations, ou Tous les diables	Cuvelier	other
6559	6269819.xml	1799	Fête du 10 août	Guébert	other
6502	5451307.xml	1799	"Réflexions sur le ""compox"" ou la prétendue petite vérole des vaches"	Vaume	other
5921	5814629.xml	1799	Arlequin, calife de Bagdad, ou La suite d'Arlequin esclave à Bagdad	Tolmer-Vallier	other
5951	5471654.xml	1799	Manuel des commissaires du directoire exécutif près les administrations centrales et municipales et près les bureaux centraux...	A-UNKNOWN	other
5987	6471387.xml	1799	Le nouvel espion des boulevards	A-UNKNOWN	other
8693	6281601.xml	1799	Moyens de rouvrir de nouvelles négociations pour procurer la paix à la France et même à l'Europe...	A-UNKNOWN	other
6044	5710899.xml	1799	Fête de l'anniversaire du 18 fructidor	Quinette de Rochemont	other
6077	5679084.xml	1799	Bon soir, je vais dormir	Dusausoir	other
6539	5858963.xml	1799	Code des mariages et divorces en vaudevilles... par le c. Durosiers	Durosiers	other
8686	6350795.xml	1799	Discours du cen Sieyès,... à la célébration de l'anniversaire du 10 août	Sieyès	other
6202	5459245.xml	1799	Épître à Paul Ier, par V. Campagne	Campagne	other
6298	5462951.xml	1799	Ode sur la reprise de la guerre civile dans les départemens insurgés, lue à l'Institut départemental de la Loire Inférieure (par le citoyen Blanchard)	Blanchard de La Musse	other
6311	5754926.xml	1799	Histoire des mathématiques — Tome 4	Montucla	other
6319	5815592.xml	1799	L'amant-arbitre	Ségur	other
6344	5786576.xml	1799	Forfaits de Sonthonax, Victor Hugues et Lebas, ex Agens particuliers de l'ex-Directoire exécutif à Saint-Domingue et à la Guadeloupe,...	Granier	other
6414	6269131.xml	1799	J. de Sales, membre de l'Institut national, au gouvernement provisoire chargé de préparer la liberté de la France et la paix de l'Europe	Delisle de Sales	other
6173	6269602.xml	1799	Chant d'un barde sur la conquête de l'île de Malte par les Français, le 24 prairial an VI de la République française, sous les ordres du général Buonaparte	Mandar	other
5874	6356280.xml	1799	Dissertation sur la génération, les animalcules spermatiques et ceux d'infusions, avec des observations microscopiques sur le sperme et les différentes infusions	Gleichen	other
7139	5789825.xml	1799	Projet d'une salle pour le Théâtre des Arts, à construire au milieu du Jardin du Palais-Égalité... par... Huet,...	Huet	other
7226	6266955.xml	1799	Les cinq tyrans, ou Le présent et l'avenir	A-UNKNOWN	other
7814	6540836.xml	1799	Tableau historique et politique de la dissolution et du rétablissement de la monarchie anglaise, depuis 1625 jusqu'en 1702, par le citoyen J. Chas	Chas	other
8592	5448138.xml	1799	Rapport sur le cowpox ou La petite vérole des vaches, et sur l'inoculation de cette maladie, considérée comme pouvant être substituée à la petite vérole	Woodville	other
7849	5625051.xml	1799	Notice historique sur Marbot, général divisionnaire, par Alexandre Rousselin	Saint-Albin	other
7852	5797026.xml	1799	L'intérieur de ma chambre, mes terreurs paniques, ou quelques vérités dures sur les Jacobins, par A.-T. B..... de C...	A-UNKNOWN	other
8002	6556665.xml	1799	L'anti-Burke ou Les moyens de diriger et rétablir les relations commerciales de la France d'une manière utile...	Papillon de La Tapy	other
8038	6101255.xml	1799	Epitre à Carnot par un de ses amis qui n'est d'aucun lycée	A-UNKNOWN	other
7792	6258482.xml	1799	"Plan de finances, extrait d'un ouvrage ayant pour titre : ""Recherches historiques sur les principes de finances et du crédit public"", par le citoyen Mengin..."	Mengin	other
8077	6278228.xml	1799	De l'incomptabilité du système démagogique, avec le système d'économie politique des peuples modernes	Théremin	other
8174	6258904.xml	1799	Journal de l'Adjudant-général Ramel, commandant de la garde du Corps législatif de la République française, l'un des déportés à la Guiane après le 18 fructidor	Ramel	other
8570	5459591.xml	1799	Analyse pour servir d'introduction à l'ouvrage de Guillaume Pataud, sur les affections nerveuses	Pataud	other
8196	6262063.xml	1799	Précis des motifs qui ont provoqué, auprès du général Tilly, commandant les neuf départemens réunis, la mise en état de siège des communes de Maestricht, Venloo, Diepenbeck et Curange, département de la Meuse-Inférieure. [Signé : Hennequin. Paris, 12 vendémiaire an 8.]	Hennequin	other
8379	6471727.xml	1799	Histoire du canal du Midi, connu précédemment sous le nom de canal de Languedoc	Andréossy	other
8413	6276132.xml	1799	Moyens de rouvrir de nouvelles négociations pour procurer la paix à la France et même à l'Europe	Savoisy	other
8466	6367496.xml	1799	Rapport des opérations de la division du lieutenant général Daendels	Daendels	other
8123	5810424.xml	1799	Les Jeux d'Elbequier. Nilienne, par Théodore Désorgues	Désorgues	other
7168	5814928.xml	1799	La femme en parachute, ou Le soupçon	Boutard	other
7749	6278931.xml	1799	Nouveau projet de rédaction précisée d'un contrat social et de la constitution d'un gouvernement pour en suivre l'exécution	A-UNKNOWN	other
8598	6565042.xml	1799	Choix de voyages modernes pour l'instruction et l'amusement des deux sexes — Tome 2	Adams	other
7235	5461955.xml	1799	La Bonapartide. Poëme	A-UNKNOWN	other
7259	5626045.xml	1799	"Essai sur la vie privée de Honoré-Gabrielle (""sic"") Riquetti de Mirabeau, par C.-L. Cadet-Gassicourt"	Cadet de Gassicourt	other
7324	5618720.xml	1799	Mémoire extrait du journal d'observations faites pendant l'année 1792 dans les armées françaises du nord, du centre et des Ardennes, par P.-C. Gorcy,...	Gorcy	other
7335	6270757.xml	1799	Sur Bonaparte, premier consul de la République française	Chas	other
7411	6267454.xml	1799	Discours prononcé dans le temple de la Reconnaissance le 23 thermidor, an septième... jour de l'anniversaire du dix août, par le Président de l'administration municipale du 4e arrondissement du canton de Paris. [Signé : G. Leroy.]	Leroy	other
7452	5462013.xml	1799	Moralités historiques et allégoriques en vers, sur les événemens les plus intéressans pour la nation française, par Billardon-Sauvigny,...	Billardon de Sauvigny	other
7748	5608488.xml	1799	Fête de l'anniversaire du 10 août	Quinette de Rochemont	other
7487	5801114.xml	1799	Réponse à M. J.-J.-Aymé, l'un des déportés revenus de la Guiane, par Burnel,...	Burnel	other
7618	6115225.xml	1799	Notes sur les maladies de l'armée d'Orient, en nivôse, pluviôse et ventôse an VII	Desgenettes	other
7621	6266225.xml	1799	Au nom du peuple français. Du 4 nivôse an VIII de la République une et indivisible. Bonaparte, premier consul de la République, aux soldats français	Napoléon 	other
7653	6266258.xml	1799	Le ministre de la police générale à ses concitoyens	Fouché	other
7656	6100258.xml	1799	"Mémoire ou considérations sur les sourd-muets de naissance et sur les moyens de donner l'ouïe et la parole à ceux qui en sont susceptibles, par U.-R.-T. Le Bouyer [""sic""] Desmortiers,..."	Le Bouvier-Desmortiers	other
7661	5461355.xml	1799	Bibliothèque germanique par le Ch. de Polier, J. Demaimieux,... A. Labaume, et Ch.-Fr. Tramer... — Année 8,Tome 1	A-UNKNOWN	other
7697	6269686.xml	1799	Les départements réunis, partie essentielle du territoire de la France, dans le rapport de sa tranquillité, de son commerce, de son économie politique et de la stabilité de la paix	Criquillon	other
7601	5586662.xml	1799	Toasts du banquet civique du 15 brumaire an VIII	Beauvais	other
5844	6534052.xml	1799	Observations critiques sur les Leçons d'histoire du cen Volney	Jondot	other
5768	5565486.xml	1799	Le Bonheur des Fous, poème	A-UNKNOWN	other
5703	6280122.xml	1799	Du jacobinisme des anglais sur les mers et des moyens d'en triompher	A-UNKNOWN	other
3527	6268065.xml	1799	Du pacte social, ou Examen raisonné de la Constitution de l'an VIII	Gilbert	other
3540	5463975.xml	1799	Épître à Bonaparte, par G. Beauroche,...	Beauroche	other
3576	5810422.xml	1799	Chant funèbre en l'honneur des guerriers morts à la bataille de Marengo, précédé d'autres essais lyriques, par Théodore Desorgues	Désorgues	other
3605	6303713.xml	1799	Tableau historique de la littérature françoise depuis son origine jusqu'à nos jours, avec des morceaux choisis... par Mrs Mila et Cournon...	Mila	other
3681	5461224.xml	1799	Bibliothèque germanique par le Ch. de Polier, J. Demaimieux,... A. Labaume, et Ch.-Fr. Tramer... — Tome 1,Année 9	A-UNKNOWN	other
3755	5542483.xml	1799	Relation du voyage à la recherche de La Pérouse, fait par ordre de l'Assemblée constituante pendant les années 1791, 1792 et pendant la 1re et la 2e année de la République françoise — Atlas	La Billardière	other
