,Text in Sade_Infortunes,Text in B,Location in Sade_Infortunes,Location in B
Sade_Justine_719,"au défaut de passage du pont, LES FOSSÉS S'ESCALADENT, ET LA MAISON, AVANT QUE NOS GENS AIENT LE TEMPS DE SONGER À LEUR DÉFENSE, SE TROUVE REMPLIE DE PLUS DE CENT CAVALIERS de maréchaussée. Il fallut se"," les portes furent enfoncées, LES FOSSÉS ESCALADÉS, ET LA MAISON, AVANT QUE NOS GENS AIENT LE TEMPS DE SONGER À LEUR DÉFENSE, SE TROUVE REMPLIE DE PLUS DE SOIXANTE CAVALIERS de la maréchaussée. Il fallut","(234020, 234162)","(76, 272)"
Sade_Justine_720,"rendre, on nous enchaîna tous COMME DES BÊTES, ON NOUS ATTACHA SUR DES CHEVAUX ET ON NOUS CONDUISIT À GRENOBLE. OH CIEL, ME DIS-JE EN Y ENTRANT, VOILÀ donc cette ville où j'avais l","e autrement. On nous enchaîne COMME DES BÊTES ; ON NOUS ATTACHE SUR DES CHEVAUX ET L'ON NOUS CONDUIT À GRENOBLE. OH, CIEL ME DIS-JE EN Y ENTRANT, C'EST donc l'échafaud qui va faire ","(234223, 234343)","(76, 272)"
Sade_Justine_721,"s-je en y entrant, voilà donc CETTE VILLE OÙ J'AVAIS LA FOLIE DE CROIRE QUE LE BONHEUR DEVAIT NAÎTRE POUR MOI LE PROCÈS DES FAUX MONNAYEURS FUT BIENTÔT JUGÉ, TOUS FURENT CONDAMNÉS À ÊTRE PENDUS. LORSQU'ON VIT LA MARQUE QUE JE PORTAIS, ON S'ÉVITA PRESQUE LA PEINE DE M'INTERROGER ET J'ALLAIS ÊTRE CONDAMNÉE COMME LES AUTRES, QUAND J'ESSAYAI D'OBTENIR ENFIN QUELQUE PITIÉ DU MAGISTRAT FAMEUX, HONNEUR DE CE TRIBUNAL, JUGE INTÈGRE, CITOYEN CHÉRI, PHILOSOPHE ÉCLAIRÉ, DONT la bienfaisance et l'humanité","ud qui va faire mon sort dans CETTE VILLE OÙ J'AVAIS LA FOLIE DE CROIRE QUE LE BONHEUR DEVAIT NAÎTRE POUR MOI... Ô PRESSENTIMENTS DE L'HOMME, COMME VOUS ÊTES TROMPEURS LE PROCÈS DES FAUX-MONNAYEURS FUT BIENTÔT JUGÉ, ; TOUS FURENT CONDAMNÉS À ÊTRE PENDUS. LORSQU'ON VIT LA MARQUE QUE JE PORTAIS, ON S'ÉVITA PRESQUE LA PEINE DE M'INTERROGER, ET J'ALLAIS ÊTRE TRAITÉE COMME LES AUTRES, QUAND J'ESSAYAI D'OBTENIR ENFIN QUELQUE PITIÉ DU MAGISTRAT FAMEUX, HONNEUR DE CE TRIBUNAL, JUGE INTÈGRE, CITOYEN CHÉRI, PHILOSOPHE ÉCLAIRÉ, DONT la sagesse et la bienfaisance","(234349, 234787)","(76, 272)"
Sade_Justine_722,"er et j'allais être condamnée COMME LES AUTRES, QUAND J'ESSAYAI D'OBTENIR ENFIN QUELQUE PITIÉ DU MAGISTRAT FAMEUX, HONNEUR DE CE TRIBUNAL, JUGE INTÈGRE, CITOYEN CHÉRI, PHILOSOPHE ÉCLAIRÉ, DONT LA BIENFAISANCE et l'humanité graveront au te","ger, et j'allais être traitée COMME LES AUTRES, QUAND J'ESSAYAI D'OBTENIR ENFIN QUELQUE PITIÉ DU MAGISTRAT FAMEUX, HONNEUR DE CE TRIBUNAL, JUGE INTÈGRE, CITOYEN CHÉRI, PHILOSOPHE ÉCLAIRÉ, DONT LA SAGESSE et la bienfaisance graveront ","(234625, 234803)","(76, 272)"
Sade_Justine_723,"; il m'écouta... il fit plus, CONVAINCU DE MA BONNE FOI ET DE LA VÉRITÉ DE MES MALHEURS, IL DAIGNA M'EN CONSOLER PAR SES LARMES. Ô GRAND HOMME, JE TE DOIS MON HOMMAGE, permets à mon cœur de te l'o","n lettres d'or. Il m'écouta ; CONVAINCU DE MA BONNE FOI ET DE LA VÉRITÉ DE MES MALHEURS, IL DAIGNA METTRE À MON PROCÈS UN PEU PLUS D'ATTENTION QUE SES CONFRÈRES... Ô GRAND HOMME, JE TE DOIS MON HOMMAGE, la reconnaissance d'une info","(234909, 235045)","(76, 272)"
Sade_Justine_724,"ts à mon cœur de te l'offrir, LA RECONNAISSANCE D'UNE INFORTUNÉE NE SERA POINT ONÉREUSE POUR TOI, ET LE TRIBUT QU'ELLE T'OFFRE EN HONORANT TON CŒUR SERA TOUJOURS LA PLUS DOUCE JOUISSANCE DU SIEN. M. S. DEVINT MON AVOCAT LUI-MÊME, MES PLAINTES FURENT ENTENDUES, mes gémissements trouvèrent ","omme, je te dois mon hommage, LA RECONNAISSANCE D'UNE INFORTUNÉE NE SERA POINT ONÉREUSE POUR TOI, ET LE TRIBUT QU'ELLE T'OFFRE, EN FAISANT CONNAÎTRE TON CŒUR, SERA TOUJOURS LA PLUS DOUCE JOUISSANCE DU SIEN. 
M. S*** DEVINT MON AVOCAT LUI-MÊME ; MES PLAINTES FURENT ENTENDUES, et sa mâle éloquence éclaira","(235082, 235311)","(76, 272)"
Sade_Justine_725,"nrent appuyer par leur faveur LE ZÈLE DE CELUI QUI VOULAIT BIEN S'INTÉRESSER À MOI. JE FUS DÉCLARÉE SÉDUITE et innocente, pleinement lavé","lait exécuter vinrent appuyer LE ZÈLE DE CELUI QUI VOULAIT BIEN S'INTÉRESSER À MOI : JE FUS DÉCLARÉE SÉDUITE, innocente, pleinement déchar","(235555, 235632)","(76, 272)"
Sade_Justine_726,e d'accusation avec pleine et ENTIÈRE LIBERTÉ DE DEVENIR CE QUE JE VOUDRAIS. MON PROTECTEUR JOIGNIT À CES SERVICES CELUI DE ME FAIRE OBTENIR UNE QUÊTE QUI ME VALUT PRÈS de cent pistoles ; je voyais ,"hargée d'accusation, avec une ENTIÈRE LIBERTÉ DE DEVENIR CE QUE JE VOUDRAIS. MON PROTECTEUR JOIGNIT À CES SERVICES CELUI DE ME FAIRE OBTENIR UNE QUÊTE QUI ME VALUT PLUS de cinquante louis ; enfin je","(235705, 235843)","(76, 272)"
Sade_Justine_727," cent pistoles ; je voyais le BONHEUR ENFIN, MES PRESSENTIMENTS SEMBLAIENT SE RÉALISER, ET JE ME CROYAIS AU TERNE DE MES MAUX, QUAND IL PLUT À LA PROVIDENCE DE ME CONVAINCRE QUE J'EN ÉTAIS ENCORE BIEN LOIN. 
AU SORTIR DE PRISON JE M'ÉTAIS LOGÉE DANS UNE AUBERGE EN FACE DU PONT DE L'ISÈRE, où l'on m'avait assurée que "," luire à mes yeux l'aurore du BONHEUR ; ENFIN MES PRESSENTIMENTS SEMBLAIENT SE RÉALISER, ET JE ME CROYAIS AU TERME DE MES MAUX, QUAND IL PLUT À LA PROVIDENCE DE ME CONVAINCRE QUE J'EN ÉTAIS ENCORE BIEN LOIN. 
AU SORTIR DE PRISON, JE M'ÉTAIS LOGÉE DANS UNE AUBERGE EN FACE DU PONT DE L'ISÈRE, du côté des faubourgs, où l'","(235876, 236134)","(76, 272)"
Sade_Justine_728,"e en face du pont de l'Isère, OÙ L'ON M'AVAIT ASSURÉE QUE JE SERAIS HONNÊTEMENT ; MON INTENTION D'APRÈS LES CONSEILS DE M. S. ÉTAIT D'Y RESTER QUELQUE TEMPS POUR ESSAYER DE ME PLACER DANS LA VILLE OU DE RETOURNER À LYON SI je n'y réussissais pas, avec ","Isère, du côté des faubourgs, OÙ L'ON M'AVAIT ASSURÉ QUE JE SERAIS HONNÊTEMENT. MON INTENTION, D'APRÈS LE CONSEIL DE M. S , ÉTAIT D'Y RESTER QUELQUE TEMPS POUR ESSAYER DE ME PLACER DANS LA VILLE, OU M'EN RETOURNER À LYON, SI je ne réussissais pas avec de","(236136, 236328)","(76, 272)"
Sade_Justine_729,"de retourner à Lyon si je n'y RÉUSSISSAIS PAS, AVEC DES LETTRES DE RECOMMANDATION QU'IL AURAIT LA BONTÉ DE ME DONNER. JE MANGEAIS DANS CETTE AUBERGE À CE QU'ON APPELLE LA TABLE de l'hôte, lorsque je m'aperç","en retourner à Lyon, si je ne RÉUSSISSAIS PAS AVEC DES LETTRES DE RECOMMANDATION QUE M. S AVAIT LA BONTÉ DE M'OFFRIR. JE MANGEAIS DANS CETTE AUBERGE À CE QU'ON APPELLE LA TABLE d'hôte, lorsque je m'aperçus ","(236336, 236482)","(76, 272)"
Sade_Justine_730,"e qu'on appelle la table de l'HÔTE, LORSQUE JE M'APERÇUS LE SECOND JOUR QUE J'ÉTAIS EXTRÊMEMENT OBSERVÉE PAR UNE GROSSE DAME FORT BIEN MISE, QUI SE FAISAIT DONNER LE TITRE DE BARONNE ; À FORCE DE L'EXAMINER À MON TOUR, JE CRUS LA RECONNAÎTRE, NOUS NOUS AVANÇÂMES MUTUELLEMENT L'UNE VERS l'autre, nous nous embrassâme","à ce qu'on appelle la table d'HÔTE, LORSQUE JE M'APERÇUS LE SECOND JOUR QUE J'ÉTAIS EXTRÊMEMENT OBSERVÉE PAR UNE GROSSE DAME FORT BIEN MISE, QUI SE FAISAIT DONNER LE TITRE DE BARONNE : À FORCE DE L'EXAMINER À MON TOUR, JE CRUS LA RECONNAÎTRE, NOUS NOUS AVANÇÂMES SIMULTANÉMENT L'UNE VERS l'autre, comme deux personnes","(236488, 236744)","(76, 272)"
Sade_Justine_731,"'autre, nous nous embrassâmes COMME DEUX PERSONNES QUI SE SONT CONNUES, MAIS QUI NE PEUVENT SE RAPPELER OÙ. ENFIN LA GROSSE BARONNE, ME TIRANT À L'ÉCART : --SOPHIE, ME DIT-ELLE, ME TROMPÉ-JE, N'ÊTES-VOUS PAS CELLE QUE J'AI SAUVÉE IL y a dix ans à la Conciergerie","ltanément l'une vers l'autre, COMME DEUX PERSONNES QUI SE SONT CONNUES, MAIS QUI NE PEUVENT SE RAPPELER OÙ. 
ENFIN LA BARONNE ME TIRANT À L'ÉCART --THÉRÈSE, ME DIT-ELLE, ME TROMPÉ-JE ? N'ÊTES-VOUS PAS CELLE QUE JE SAUVAI IL y a dix ans de la Conciergeri","(236776, 236978)","(76, 272)"
Sade_Justine_732," j'ai sauvée il y a dix ans à LA CONCIERGERIE ET NE REMETTEZ-VOUS POINT LA DUBOIS ? 
PEU FLATTÉE DE CETTE DÉCOUVERTE, JE RÉPONDIS CEPENDANT AVEC POLITESSE ; MAIS J'AVAIS AFFAIRE À LA FEMME LA PLUS FINE ET LA PLUS ADROITE QU'IL Y EÛT EN FRANCE, IL N'Y EUT PAS MOYEN D'ÉCHAPPER. 
LA DUBOIS ME COMBLA d'honnêtetés, elle me dit qu'","e je sauvai il y a dix ans de LA CONCIERGERIE, ET NE REMETTEZ-VOUS POINT LA DUBOIS ? 
PEU FLATTÉE DE CETTE DÉCOUVERTE, J'Y RÉPONDS POURTANT AVEC POLITESSE, MAIS J'AVAIS AFFAIRE À LA FEMME LA PLUS FINE ET LA PLUS ADROITE QU'IL Y EÛT EN FRANCE : IL N'Y EUT PAS MOYEN D'ÉCHAPPER. LA DUBOIS ME COMBLA de politesses, elle me dit qu","(236993, 237260)","(76, 272)"
Sade_Justine_733,"norait que cela me regardât ; FAIBLE À MON ORDINAIRE, JE ME LAISSAI CONDUIRE DANS LA CHAMBRE DE CETTE FEMME ET LUI RACONTAI MES MALHEURS. 
--MA CHÈRE AMIE, DIT-ELLE EN M'EMBRASSANT ENCORE, SI J'AI DÉSIRÉ DE TE VOIR PLUS INTIMEMENT, C'EST POUR T'APPRENDRE QUE MA FORTUNE EST FAITE, ET QUE TOUT CE QUE J'AI EST À TON SERVICE. 
REGARDE, ME DIT-ELLE EN M'OUVRANT DES CASSETTES PLEINES D'OR ET DE DIAMANTS, VOILÀ LES FRUITS DE MON INDUSTRIE ; SI J'EUSSE ENCENSÉ LA VERTU COMME TOI, JE SERAIS AUJOURD'HUI PENDUE OU ENFERMÉE. 
--OH, MADAME, LUI DIS-JE, SI VOUS NE DEVEZ TOUT CELA QU'À DES CRIMES, LA PROVIDENCE QUI FINIT TOUJOURS PAR ÊTRE JUSTE NE VOUS EN LAISSERA PAS JOUIR LONGTEMPS. 
--ERREUR, ME DIT LA DUBOIS, NE T'IMAGINE PAS QUE LA PROVIDENCE FAVORISE TOUJOURS LA VERTU ; QU'UN faible moment de prospérité n","prétendait-elle, de ses amis. FAIBLE À MON ORDINAIRE, JE ME LAISSAI CONDUIRE DANS LA CHAMBRE DE CETTE FEMME ET LUI RACONTAI MES MALHEURS. 
--MA CHÈRE AMIE, ME DIT-ELLE EN M'EMBRASSANT ENCORE, SI J'AI DÉSIRÉ DE TE VOIR PLUS INTIMEMENT, C'EST POUR T'APPRENDRE QUE MA FORTUNE EST FAITE, ET QUE TOUT CE QUE J'AI EST À TON SERVICE ; REGARDE, ME DIT-ELLE EN M'OUVRANT DES CASSETTES PLEINES D'OR ET DE DIAMANTS, VOILÀ LES FRUITS DE MON INDUSTRIE ; SI J'EUSSE ENCENSÉ LA VERTU COMME TOI, JE SERAIS AUJOURD'HUI ENFERMÉE OU PENDUE. 
--Ô MADAME, LUI DIS-JE, SI VOUS NE DEVEZ TOUT CELA QU'À DES CRIMES, LA PROVIDENCE, QUI FINIT TOUJOURS PAR ÊTRE JUSTE, NE VOUS EN LAISSERA PAS JOUIR LONGTEMPS. 
--ERREUR, ME DIT LA DUBOIS, NE T'IMAGINE PAS QUE LA PROVIDENCE FAVORISE TOUJOURS LA VERTU ; QU'UN court instant de prospérité n","(237394, 238141)","(76, 272)"
Sade_Justine_734,e pas dans de telles erreurs. IL EST ÉGAL AU MAINTIEN DES LOIS DE LA PROVIDENCE qu'un tel soit vicieux pendan," ne t'aveugle pas à ce point. IL EST ÉGAL AU MAINTIEN DES LOIS DE LA PROVIDENCE que Paul suive le mal, pendan","(238211, 238260)","(76, 272)"
Sade_Justine_735,"un ou l'autre est la chose du MONDE QUI LUI EST LE PLUS INDIFFÉRENTE. ÉCOUTE-moi, Sophie, écoute-moi avec ","i de la vertu est la chose au MONDE QUI LUI EST LE PLUS INDIFFÉRENTE. ÉCOUTE, Thérèse, écoute-moi avec un ","(238433, 238479)","(76, 272)"
Sade_Justine_736,"'attention, tu as de l'esprit ET JE VOUDRAIS ENFIN TE CONVAINCRE. CE N'EST PAS LE CHOIX QUE L'HOMME FAIT du vice ou de la vertu, ma ch","u as de l'esprit, mon enfant, ET JE VOUDRAIS ENFIN TE CONVAINCRE. 
CE N'EST PAS LE CHOIX QUE L'HOMME FAIT de la vertu qui lui fait trou","(238547, 238621)","(76, 272)"
Sade_Justine_737,"ice ou de la vertu, ma chère, QUI LUI FAIT TROUVER LE BONHEUR, CAR LA VERTU N'EST COMME LE VICE QU'UNE manière de se conduire dans l"," que l'homme fait de la vertu QUI LUI FAIT TROUVER LE BONHEUR, CHÈRE FILLE, CAR LA VERTU N'EST, COMME LE VICE, QU'UNE des manières de se conduire d","(238656, 238728)","(76, 272)"
Sade_Justine_738,"tu n'est comme le vice qu'une MANIÈRE DE SE CONDUIRE DANS LE MONDE ; IL NE S'AGIT DONC PAS DE SUIVRE PLUTÔT L'UN QUE L'AUTRE, IL N'EST QUESTION QUE DE frayer la route générale ; ce","st, comme le vice, qu'une des MANIÈRES DE SE CONDUIRE DANS LE MONDE ; IL NE S'AGIT DONC PAS DE SUIVRE PLUTÔT L'UN QUE L'AUTRE ; IL N'EST QUESTION QUE DE marcher dans la route général","(238729, 238849)","(76, 272)"
Sade_Justine_739,"route générale ; celui qui s'éCARTE A TOUJOURS TORT. DANS UN MONDE ENTIÈREMENT VERTUEUX, JE TE CONSEILLERAIS LA VERTU PARCE QUE LES RÉCOMPENSES Y ÉTANT ATTACHÉES, LE BONHEUR Y TIENDRAIT INFAILLIBLEMENT ; DANS UN MONDE TOTALEMENT CORROMPU, JE NE TE CONSEILLERAI JAMAIS QUE LE VICE. CELUI QUI NE SUIT PAS LA ROUTE DES AUTRES PÉRIT INÉVITABLEMENT, TOUT CE QUI LE RENCONTRE LE HEURTE, ET COMME IL EST LE PLUS FAIBLE, IL FAUT NÉCESSAIREMENT QU'IL SOIT BRISÉ. C'EST EN VAIN QUE LES LOIS VEULENT RÉTABLIR L'ORDRE ET RAMENER LES HOMMES À LA VERTU ; TROP VICIEUSES POUR L'ENTREPRENDRE, trop faibles pour y réussir,","te générale ; celui qui s'en éCARTE A TOUJOURS TORT. DANS UN MONDE ENTIÈREMENT VERTUEUX, JE TE CONSEILLERAIS LA VERTU, PARCE QUE LES RÉCOMPENSES Y ÉTANT ATTACHÉES, LE BONHEUR Y TIENDRAIT INFAILLIBLEMENT : DANS UN MONDE TOTALEMENT CORROMPU, JE NE TE CONSEILLERAI JAMAIS QUE LE VICE. CELUI QUI NE SUIT PAS LA ROUTE DES AUTRES PÉRIT INÉVITABLEMENT ; TOUT CE QU'IL RENCONTRE LE HEURTE, ET COMME IL EST LE PLUS FAIBLE, IL FAUT NÉCESSAIREMENT QU'IL SOIT BRISÉ. C'EST EN VAIN QUE LES LOIS VEULENT RÉTABLIR L'ORDRE ET RAMENER LES HOMMES À LA VERTU ; TROP PRÉVARICATRICES POUR L'ENTREPRENDRE, trop insuffisantes pour y ré","(238890, 239435)","(76, 272)"
Sade_Justine_740," l'entreprendre, trop faibles POUR Y RÉUSSIR, ELLES ÉCARTERONT UN INSTANT DU CHEMIN BATTU MAIS ELLES NE LE FERONT JAMAIS QUITTER. 
QUAND L'INTÉRÊT GÉNÉRAL DES HOMMES LES PORTERA À LA CORRUPTION, CELUI QUI NE VOUDRA PAS SE CORROMPRE AVEC EUX LUTTERA DONC CONTRE L'INTÉRÊT GÉNÉRAL ; OR QUEL BONHEUR PEUT ATTENDRE CELUI QUI CONTRARIE PERPÉTUELLEMENT L'INTÉRÊT DES AUTRES ? ME DIRAS-TU QUE C'EST LE VICE QUI CONTRARIE L'INTÉRÊT DES HOMMES, JE TE L'ACCORDERAI DANS UN MONDE COMPOSÉ en parties égales de vicieux ","reprendre, trop insuffisantes POUR Y RÉUSSIR, ELLES ÉCARTERONT UN INSTANT DU CHEMIN BATTU, MAIS ELLES NE LE FERONT JAMAIS QUITTER. QUAND L'INTÉRÊT GÉNÉRAL DES HOMMES LES PORTERA À LA CORRUPTION, CELUI QUI NE VOUDRA PAS SE CORROMPRE AVEC EUX LUTTERA DONC CONTRE L'INTÉRÊT GÉNÉRAL ; OR, QUEL BONHEUR PEUT ATTENDRE CELUI QUI CONTRARIE PERPÉTUELLEMENT L'INTÉRÊT DES AUTRES ? ME DIRAS-TU QUE C'EST LE VICE QUI CONTRARIE L'INTÉRÊT DES HOMMES ? JE TE L'ACCORDERAIS DANS UN MONDE COMPOSÉ d'une égale partie de bons et","(239450, 239896)","(76, 272)"
Sade_Justine_741,"e vertueux, parce que alors l'INTÉRÊT DES UNS CHOQUE VISIBLEMENT CELUI DES AUTRES, MAIS CE N'EST PLUS CELA DANS UNE SOCIÉTÉ TOUTE CORROMPUE ; MES VICES ALORS N'OUTRAGEANT QUE LE VICIEUX DÉTERMINENT DANS LUI D'AUTRES VICES QUI LE DÉDOMMAGENT ET NOUS NOUS TROUVONS TOUS LES DEUX HEUREUX. 
LA VIBRATION DEVIENT GÉNÉRALE, C'EST UNE MULTITUDE DE CHOCS ET DE LÉSIONS MUTUELLES, OÙ CHACUN REGAGNANT À L'INSTANT CE QU'IL VIENT DE PERDRE SE RETROUVE SANS CESSE DANS UNE POSITION HEUREUSE. LE VICE N'EST DANGEREUX QU'À LA VERTU, parce que faible et timide e","de méchants, parce qu'alors l'INTÉRÊT DES UNS CHOQUE VISIBLEMENT CELUI DES AUTRES ; MAIS CE N'EST PLUS CELA DANS UNE SOCIÉTÉ TOUTE CORROMPUE ; MES VICES, ALORS, N'OUTRAGEANT QUE LE VICIEUX, DÉTERMINENT DANS LUI D'AUTRES VICES QUI LE DÉDOMMAGENT, ET NOUS NOUS TROUVONS TOUS LES DEUX HEUREUX. LA VIBRATION DEVIENT GÉNÉRALE ; C'EST UNE MULTITUDE DE CHOCS ET DE LÉSIONS MUTUELLES OÙ CHACUN, REGAGNANT AUSSITÔT CE QU'IL VIENT DE PERDRE, SE RETROUVE SANS CESSE DANS UNE POSITION HEUREUSE. LE VICE N'EST DANGEREUX QU'À LA VERTU qui, faible et timide, n'ose ","(239960, 240447)","(76, 272)"
Sade_Justine_742,"ux ne troublera plus rien, il FERA ÉCLORE D'AUTRES VICES, MAIS N'ALTÉRERA POINT DE vertus. M'objectera-t-on les ","trageant plus que le vicieux, FERA ÉCLORE D'AUTRES VICES, MAIS N'ALTÉRERA PLUS DE vertus. Comment n'aurais-tu p","(240613, 240665)","(76, 272)"
Sade_Justine_743,"ué toute ta vie, chère fille, EN PRENANT SANS CESSE À CONTRESENS LA ROUTE QUE SUIVAIT TOUT LE MONDE ? SI TU T'ÉTAIS LIVRÉE AU TORRENT, TU AURAIS TROUVÉ LE PORT COMME MOI. CELUI QUI VEUT REMONTER UN FLEUVE ARRIVERA-t-il aussi vite que celui qui","le fois dans ta vie, Thérèse, EN PRENANT SANS CESSE À CONTRESENS LA ROUTE QUE SUIVAIT TOUT LE MONDE ? SI TU T'ÉTAIS LIVRÉE AU TORRENT, TU AURAIS TROUVÉ LE PORT COMME MOI. CELUI QUI VEUT REMONTER UN FLEUVE PARCOURRA-t-il dans un même jour autant","(240974, 241157)","(76, 272)"
Sade_Justine_744,"la nature, l'autre s'y livre. TU ME PARLES TOUJOURS DE LA PROVIDENCE, ET QUI TE PROUVE QU'ELLE AIME L'ORDRE ET PAR CONSÉQUENT LA VERTU ? NE TE DONNE-T-ELLE PAS SANS CESSE DES EXEMPLES DE SES INJUSTICES ET DE SES IRRÉGULARITÉS ? EST-CE EN ENVOYANT AUX HOMMES LA GUERRE, LA PESTE ET LA FAMINE, EST-CE EN AYANT FOURRÉ UN UNIVERS VICIEUX DANS TOUTES SES PARTIES, QU'ELLE MANIFESTE À TES YEUX SON AMOUR extrême de la vertu ? et pour","n que celui qui le descend ? 
TU ME PARLES TOUJOURS DE LA PROVIDENCE ; EH QUI TE PROUVE QUE CETTE PROVIDENCE AIME L'ORDRE, ET PAR CONSÉQUENT LA VERTU ? NE TE DONNE-T-ELLE PAS SANS CESSE DES EXEMPLES DE SES INJUSTICES ET DE SES IRRÉGULARITÉS ? EST-CE EN ENVOYANT AUX HOMMES LA GUERRE, LA PESTE ET LA FAMINE, EST-CE EN AYANT FORMÉ UN UNIVERS VICIEUX DANS TOUTES SES PARTIES, QU'ELLE MANIFESTE À TES YEUX SON AMOUR extrême pour le bien ? Pourqu","(241252, 241619)","(76, 272)"
Sade_Justine_745,"nce, et qui te prouve qu'elle AIME L'ORDRE ET PAR CONSÉQUENT LA VERTU ? NE TE DONNE-T-ELLE PAS SANS CESSE DES EXEMPLES DE SES INJUSTICES ET DE SES IRRÉGULARITÉS ? EST-CE EN ENVOYANT AUX HOMMES LA GUERRE, LA PESTE ET LA FAMINE, EST-CE EN AYANT FOURRÉ UN UNIVERS VICIEUX DANS TOUTES SES PARTIES, QU'ELLE MANIFESTE À TES YEUX SON AMOUR EXTRÊME DE LA VERTU ? ET POURQUOI VEUX-TU QUE LES INDIVIDUS VICIEUX LUI DÉPLAISENT, PUISQU'ELLE N'AGIT ELLE-MÊME QUE PAR DES VICES, QUE TOUT EST VICE ET CORRUPTION, que tout est crime et désord","e prouve que cette providence AIME L'ORDRE, ET PAR CONSÉQUENT LA VERTU ? NE TE DONNE-T-ELLE PAS SANS CESSE DES EXEMPLES DE SES INJUSTICES ET DE SES IRRÉGULARITÉS ? EST-CE EN ENVOYANT AUX HOMMES LA GUERRE, LA PESTE ET LA FAMINE, EST-CE EN AYANT FORMÉ UN UNIVERS VICIEUX DANS TOUTES SES PARTIES, QU'ELLE MANIFESTE À TES YEUX SON AMOUR EXTRÊME POUR LE BIEN ? POURQUOI VEUX-TU QUE LES INDIVIDUS VICIEUX LUI DÉPLAISENT, PUISQU'ELLE N'AGIT ELLE-MÊME QUE PAR DES VICES ; QUE TOUT EST VICE ET CORRUPTION dans ses œuvres ; que tout es","(241317, 241783)","(76, 272)"
Sade_Justine_746," tout est vice et corruption, QUE TOUT EST CRIME ET DÉSORDRE DANS SA volonté et dans ses œuvres ? ", corruption dans ses œuvres ; QUE TOUT EST CRIME ET DÉSORDRE DANS SES volontés ? Mais de qui tenons,"(241785, 241823)","(76, 272)"
Sade_Justine_747,"lonté et dans ses œuvres ? Et DE QUI TENONS-NOUS D'AILLEURS CES MOUVEMENTS QUI NOUS ENTRAÎNENT AU MAL ? N'EST-CE PAS SA MAIN QUI NOUS LES DONNE, EST-IL UNE SEULE DE NOS VOLONTÉS OU DE NOS SENSATIONS QUI NE VIENNE D'ELLE ? Est-il donc raisonnable de ",rdre dans ses volontés ? Mais DE QUI TENONS-NOUS D'AILLEURS CES MOUVEMENTS QUI NOUS ENTRAÎNENT AU MAL ? N'EST-CE PAS SA MAIN QUI NOUS LES DONNE ? EST-IL UNE SEULE DE NOS SENSATIONS QUI NE VIENNE D'ELLE ? un seul de nos désirs qui n,"(241856, 242045)","(76, 272)"
Sade_Justine_748,"ations qui ne vienne d'elle ? EST-IL DONC RAISONNABLE DE DIRE QU'ELLE NOUS LAISSERAIT, OU NOUS DONNERAIT DES PENCHANTS POUR UNE CHOSE QUI LUI SERAIT INUTILE ? SI DONC LES VICES LUI SERVENT, POURQUOI VOUDRIONS-nous nous y opposer, de quel ","irs qui ne soit son ouvrage ? EST-IL DONC RAISONNABLE DE DIRE QU'ELLE NOUS LAISSERAIT OU NOUS DONNERAIT DES PENCHANTS POUR UNE CHOSE QUI LUI NUIRAIT, OU QUI LUI SERAIT INUTILE ? SI DONC LES VICES LUI SERRENT, POURQUOI VOUDRIONS-nous y résister ? de quel dro","(242048, 242226)","(76, 272)"
Sade_Justine_749,"oudrions-nous nous y opposer, DE QUEL DROIT TRAVAILLERIONS-NOUS À LES DÉTRUIRE ET D'OÙ VIENT QUE NOUS RÉSISTERIONS À LEUR VOIX ? UN PEU PLUS DE PHILOSOPHIE DANS LE MONDE REMETTRA BIENTÔT tout à sa place et fera voir ","i voudrions-nous y résister ? DE QUEL DROIT TRAVAILLERIONS-NOUS À LES DÉTRUIRE ? ET D'OÙ VIENT QUE NOUS ÉTOUFFERIONS LEUR VOIX ? UN PEU PLUS DE PHILOSOPHIE DANS LE MONDE REMETTRAIT BIENTÔT tout dans l'ordre, et ferait ","(242248, 242404)","(76, 272)"
Sade_Justine_750," aux magistrats que ces vices QU'ILS BLÂMENT ET PUNISSENT AVEC TANT DE RIGUEUR ONT QUELQUEFOIS UN DEGRÉ D'UTILITÉ BIEN PLUS GRAND QUE CES VERTUS QU'ILS PRÊCHENT SANS JAMAIS LES RÉCOMPENSER. 
--MAIS QUAND JE SERAIS ASSEZ FAIBLE, MADAME, RÉPONDIS-JE à cette corruptrice, pour me "," législateurs, que les crimes QU'ILS BLÂMENT ET PUNISSENT AVEC TANT DE RIGUEUR ONT QUELQUEFOIS UN DEGRÉ D'UTILITÉ BIEN PLUS GRAND QUE CES VERTUS QU'ILS PRÊCHENT SANS LES PRATIQUER EUX-MÊMES ET SANS JAMAIS LES RÉCOMPENSER. 
--MAIS QUAND JE SERAIS ASSEZ FAIBLE, MADAME, RÉPONDIS-JE, pour embrasser vos affreux s","(242481, 242698)","(76, 272)"
